Cell Line,CLO_ID,exact_curie,exact_label,exact_score,exact_match_type,biosyn_curie,biosyn_label,biosyn_score,biosyn_match_type,rag_curie,rag_label,rag_score,rag_match_type
SW872_TAZ_CAMTA1,CLO_0009201,CLO:0037071,SW872 cell,1.0,prefix_truncated,CLO:0037071,SW872 cell,1.0,prefix_truncated,CLO:0037071,SW872 cell,1.0,prefix_truncated
SW872_TAZ4SA,CLO_0009201,CLO:0037071,SW872 cell,1.0,prefix_truncated,CLO:0037071,SW872 cell,1.0,prefix_truncated,CLO:0037071,SW872 cell,1.0,prefix_truncated
SW872_TFE3,CLO_0009201,CLO:0037071,SW872 cell,1.0,prefix_truncated,CLO:0037071,SW872 cell,1.0,prefix_truncated,CLO:0037071,SW872 cell,1.0,prefix_truncated
SW872_YAP_TFE3,CLO_0009201,CLO:0037071,SW872 cell,1.0,prefix_truncated,CLO:0037071,SW872 cell,1.0,prefix_truncated,CLO:0037071,SW872 cell,1.0,prefix_truncated
SW872_YAP5SA,CLO_0009201,CLO:0037071,SW872 cell,1.0,prefix_truncated,CLO:0037071,SW872 cell,1.0,prefix_truncated,CLO:0037071,SW872 cell,1.0,prefix_truncated
SW982,CLO_0037072,CLO:0037072,SW982 cell,1.0,exact_pref,CLO:0037072,SW982 cell,1.0,exact_pref,CLO:0037072,SW982 cell,1.0,exact_pref
synovial sarcoma cell line:HS-SY-II,CLO_0050072,,,0.0,NIL,CLO:0009136,SS92 cell,0.6817,dense_nn,CLO:0009136,SS92 cell,0.6817,rag_selected
T24,CLO_0009245,CLO:0009245,T24 cell,1.0,exact_pref,CLO:0009245,T24 cell,1.0,exact_pref,CLO:0009245,T24 cell,1.0,exact_pref
T24_1_high,CLO_0009245,CLO:0009245,T24 cell,1.0,prefix_truncated,CLO:0009245,T24 cell,1.0,prefix_truncated,CLO:0009245,T24 cell,1.0,prefix_truncated
T24_1_low,CLO_0009245,CLO:0009245,T24 cell,1.0,prefix_truncated,CLO:0009245,T24 cell,1.0,prefix_truncated,CLO:0009245,T24 cell,1.0,prefix_truncated
T24_2_low,CLO_0009245,CLO:0009245,T24 cell,1.0,prefix_truncated,CLO:0009245,T24 cell,1.0,prefix_truncated,CLO:0009245,T24 cell,1.0,prefix_truncated
T3M-3,CLO_0050641,,,0.0,NIL,CLO:0009248,T3-3A1 cell,0.6644,dense_nn,CLO:0009248,T3-3A1 cell,0.6644,rag_selected
T3M4 wt,CLO_0050113,,,0.0,NIL,CLO:0009248,T3-3A1 cell,0.4728,dense_nn,CLO:0009248,T3-3A1 cell,0.4728,rag_selected
T470,CLO_0009251,,,0.0,NIL,CLO:0002042,BT-474 cell,0.5749,dense_nn,CLO:0002042,BT-474 cell,0.5749,rag_selected
T47D,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.887,dense_nn,CLO:0009922,obsolete: T47D cell,0.887,rag_selected
t47d,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.887,dense_nn,CLO:0009922,obsolete: T47D cell,0.887,rag_selected
T-47D,CLO_0009251,CLO:0009251,T-47D cell,1.0,exact_pref,CLO:0009251,T-47D cell,1.0,exact_pref,CLO:0009251,T-47D cell,1.0,exact_pref
T47D noSerum,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.6318,dense_nn,CLO:0009922,obsolete: T47D cell,0.6318,rag_selected
T47D Serum,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.6906,dense_nn,CLO:0009922,obsolete: T47D cell,0.6906,rag_selected
T-47D_1,CLO_0009251,CLO:0009251,T-47D cell,1.0,prefix_truncated,CLO:0009251,T-47D cell,1.0,prefix_truncated,CLO:0009251,T-47D cell,1.0,prefix_truncated
T-47D_2,CLO_0009251,CLO:0009251,T-47D cell,1.0,prefix_truncated,CLO:0009251,T-47D cell,1.0,prefix_truncated,CLO:0009251,T-47D cell,1.0,prefix_truncated
T47D_Full,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.7854,dense_nn,CLO:0009922,obsolete: T47D cell,0.7854,rag_selected
T47D_invasive_ductal_carcinoma,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.7992,dense_nn,CLO:0009922,obsolete: T47D cell,0.7992,rag_selected
T47D_invasive_ductal_carcinoma_DEX,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.7427,dense_nn,CLO:0009922,obsolete: T47D cell,0.7427,rag_selected
T47D_invasive_ductal_carcinoma_E2,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.7707,dense_nn,CLO:0009922,obsolete: T47D cell,0.7707,rag_selected
T47D_invasive_ductal_carcinoma_PROG,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.8044,dense_nn,CLO:0009922,obsolete: T47D cell,0.8044,rag_selected
T47D_invasive_ductal_carcinoma_R5020,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.7695,dense_nn,CLO:0009922,obsolete: T47D cell,0.7695,rag_selected
T47D_shCtrl_0hr,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.6785,dense_nn,CLO:0009922,obsolete: T47D cell,0.6785,rag_selected
T47D_shCtrl_24hr,CLO_0009251,,,0.0,NIL,CLO:0037191,T47DKBLUC cell,0.651,dense_nn,CLO:0009922,obsolete: T47D cell,0.6427,rag_selected
T47D_shCtrl_45min,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.657,dense_nn,CLO:0009922,obsolete: T47D cell,0.657,rag_selected
T47D_shCtrl_8hr,CLO_0009251,,,0.0,NIL,CLO:0037191,T47DKBLUC cell,0.6797,dense_nn,CLO:0037191,T47DKBLUC cell,0.6797,rag_selected
T47D_shCtrl_shRING1B_0,CLO_0009251,,,0.0,NIL,CLO:0037191,T47DKBLUC cell,0.6596,dense_nn,CLO:0037191,T47DKBLUC cell,0.6596,rag_selected
T47D_shCtrl_shRING1B_24hr,CLO_0009251,,,0.0,NIL,CLO:0037191,T47DKBLUC cell,0.6097,dense_nn,CLO:0037191,T47DKBLUC cell,0.6097,rag_selected
T47D_shCtrl_shRING1B_45min,CLO_0009251,,,0.0,NIL,CLO:0037191,T47DKBLUC cell,0.6001,dense_nn,CLO:0037191,T47DKBLUC cell,0.6001,rag_selected
T47D_shCtrl_shRING1B_8hr,CLO_0009251,,,0.0,NIL,CLO:0037191,T47DKBLUC cell,0.6349,dense_nn,CLO:0037191,T47DKBLUC cell,0.6349,rag_selected
T-47D_untreat,CLO_0009251,CLO:0009251,T-47D cell,1.0,prefix_truncated,CLO:0009251,T-47D cell,1.0,prefix_truncated,CLO:0009251,T-47D cell,1.0,prefix_truncated
T-47D-A,CLO_0009251,,,0.0,NIL,CLO:0009251,T-47D cell,0.748,dense_nn,CLO:0009251,T-47D cell,0.748,rag_selected
T47D-A1-2,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.8197,dense_nn,CLO:0009922,obsolete: T47D cell,0.8197,rag_selected
T-47D-B,CLO_0009251,,,0.0,NIL,CLO:0009251,T-47D cell,0.7552,dense_nn,CLO:0009251,T-47D cell,0.7552,rag_selected
t47d-e2pg,CLO_0009251,,,0.0,NIL,CLO:0037191,T47DKBLUC cell,0.6875,dense_nn,CLO:0037191,T47DKBLUC cell,0.6875,rag_selected
T47D-MTVL,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.6936,dense_nn,CLO:0009922,obsolete: T47D cell,0.6936,rag_selected
T-47D-MTVL,CLO_0009251,,,0.0,NIL,CLO:0009251,T-47D cell,0.7205,dense_nn,CLO:0009251,T-47D cell,0.7205,rag_selected
t47d-pg,CLO_0009251,,,0.0,NIL,CLO:0009922,obsolete: T47D cell,0.6626,dense_nn,CLO:0009922,obsolete: T47D cell,0.6626,rag_selected
T98G,CLO_0009258,CLO:0009258,T98G cell,1.0,exact_pref,CLO:0009258,T98G cell,1.0,exact_pref,CLO:0009258,T98G cell,1.0,exact_pref
TALL-1,CLO_0051547,,,0.0,NIL,CLO:0009267,TALL-104 cell,0.5828,dense_nn,CLO:0009267,TALL-104 cell,0.5828,rag_selected
TASK1,CLO_0037092,CLO:0037092,TASK1 cell,1.0,exact_pref,CLO:0037092,TASK1 cell,1.0,exact_pref,CLO:0037092,TASK1 cell,1.0,exact_pref
TC71,CLO_0009879,,,0.0,NIL,CLO:0009879,TC-71 cell,0.6917,dense_nn,CLO:0009879,TC-71 cell,0.6917,rag_selected
TC-71,CLO_0009879,CLO:0009879,TC-71 cell,1.0,exact_pref,CLO:0009879,TC-71 cell,1.0,exact_pref,CLO:0009879,TC-71 cell,1.0,exact_pref
TC71_SA2 KO,CLO_0009879,,,0.0,NIL,CLO:0009879,TC-71 cell,0.7146,dense_nn,CLO:0009879,TC-71 cell,0.7146,rag_selected
TC71_WT,CLO_0009879,,,0.0,NIL,CLO:0009879,TC-71 cell,0.5536,dense_nn,CLO:0009879,TC-71 cell,0.5536,rag_selected
TCO-1,CLO_0050920,,,0.0,NIL,CLO:0009279,TC-1 cell,0.5642,dense_nn,CLO:0009279,TC-1 cell,0.5642,rag_selected
TE 354.T,CLO_0009299,CLO:0009299,TE 354.T cell,1.0,exact_pref,CLO:0009299,TE 354.T cell,1.0,exact_pref,CLO:0009299,TE 354.T cell,1.0,exact_pref
TE5,CLO_0009287,,,0.0,NIL,CLO:0009311,TE15 cell,0.5765,dense_nn,CLO:0009311,TE15 cell,0.5765,rag_selected
TE-5,CLO_0009287,,,0.0,NIL,CLO:0009311,TE15 cell,0.6258,dense_nn,CLO:0009311,TE15 cell,0.6258,rag_selected
TE5_1,CLO_0009287,,,0.0,NIL,CLO:0009311,TE15 cell,0.5827,dense_nn,CLO:0009311,TE15 cell,0.5827,rag_selected
TE-671,CLO_0009305,CLO:0009317,TE-671 cell,1.0,exact_pref,CLO:0009317,TE-671 cell,1.0,exact_pref,CLO:0009317,TE-671 cell,1.0,exact_pref
TE7,CLO_0009319,CLO:0009319,TE7 cell,1.0,exact_pref,CLO:0009319,TE7 cell,1.0,exact_pref,CLO:0009319,TE7 cell,1.0,exact_pref
TE7_1,CLO_0009319,CLO:0009319,TE7 cell,1.0,prefix_truncated,CLO:0009319,TE7 cell,1.0,prefix_truncated,CLO:0009319,TE7 cell,1.0,prefix_truncated
TEN,CLO_0050884,,,0.0,NIL,CLO:0001919,BE10-Late cell,0.4757,dense_nn,CLO:0001919,BE10-Late cell,0.4757,rag_selected
teratocarcinoma cell line:NCC-IT-A3,CLO_0037149,,,0.0,NIL,CLO:0037149,NCC-IT-A3 cell,0.8092,dense_nn,CLO:0037149,NCC-IT-A3 cell,0.8092,rag_selected
teratocarcinoma cell line:NCR-G1,CLO_0051395,,,0.0,NIL,CLO:0008302,P19 cell,0.6713,dense_nn,CLO:0008302,P19 cell,0.6713,rag_selected
teratocarcinoma cell line:PA-1,CLO_0008350,,,0.0,NIL,CLO:0008350,PA-1 cell,0.726,dense_nn,CLO:0008350,PA-1 cell,0.726,rag_selected
testicular germ cell embryonal carcinoma cell line:NEC14,CLO_0051392,,,0.0,NIL,CLO:0007916,MYC CT 14-G4.3 cell,0.6722,dense_nn,CLO:0007916,MYC CT 14-G4.3 cell,0.6722,rag_selected
testicular germ cell embryonal carcinoma cell line:NEC15,CLO_0051393,,,0.0,NIL,CLO:0008162,NG108-15 cell,0.6754,dense_nn,CLO:0008162,NG108-15 cell,0.6754,rag_selected
testicular germ cell embryonal carcinoma cell line:NEC8,CLO_0051391,,,0.0,NIL,CLO:0009865,ES8 cell,0.6925,dense_nn,CLO:0009865,ES8 cell,0.6925,rag_selected
TF1,CLO_0009325,CLO:0009325,TF1 cell,1.0,exact_pref,CLO:0009325,TF1 cell,1.0,exact_pref,CLO:0009325,TF1 cell,1.0,exact_pref
TF-1_erythroleukemia,CLO_0009325,CLO:0009326,TF-1 cell,1.0,prefix_truncated,CLO:0009326,TF-1 cell,1.0,prefix_truncated,CLO:0009326,TF-1 cell,1.0,prefix_truncated
TFK-1,CLO_0009330,CLO:0009330,TFK-1 cell,1.0,exact_pref,CLO:0009330,TFK-1 cell,1.0,exact_pref,CLO:0009330,TFK-1 cell,1.0,exact_pref
TGBC14TKB,CLO_0050016,,,0.0,NIL,CLO:0037139,GT3TKB cell,0.5894,dense_nn,CLO:0037139,GT3TKB cell,0.5894,rag_selected
TGBC18TKB,CLO_0051538,,,0.0,NIL,CLO:0037139,GT3TKB cell,0.5803,dense_nn,CLO:0037139,GT3TKB cell,0.5803,rag_selected
TGBC2TKB,CLO_0009348,,,0.0,NIL,CLO:0037139,GT3TKB cell,0.6096,dense_nn,CLO:0037139,GT3TKB cell,0.6096,rag_selected
THP-1,CLO_0009348,CLO:0009348,THP-1 cell,1.0,exact_pref,CLO:0009348,THP-1 cell,1.0,exact_pref,CLO:0009348,THP-1 cell,1.0,exact_pref
THP1_1_high,CLO_0009348,,,0.0,NIL,CLO:0003831,HR/HR 1.Sp cell,0.5787,dense_nn,CLO:0009348,THP-1 cell,0.5749,rag_selected
THP1_1_low,CLO_0009348,,,0.0,NIL,CLO:0007352,LM TK negative cell,0.5179,dense_nn,CLO:0009348,THP-1 cell,0.4789,rag_selected
THP-1_24h with EtOH,CLO_0009348,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated
THP-1_acute_monocytic_leukemia,CLO_0009348,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated
THP-1_acute_monocytic_leukemia_1H_125D,CLO_0009348,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated
THP-1_acute_monocytic_leukemia_2D3,CLO_0009348,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated
THP-1_acute_monocytic_leukemia_2H_125D,CLO_0009348,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated
THP-1_acute_monocytic_leukemia_CAL,CLO_0009348,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated
THP-1_acute_monocytic_leukemia_T09,CLO_0009348,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated
THP1_DMSO_noPMA,CLO_0009348,,,0.0,NIL,CLO:0009436,TTDH1PV cell,0.5753,dense_nn,CLO:0009348,THP-1 cell,0.0,rag_graph_selected
THP-1_untr,CLO_0009348,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated,CLO:0009348,THP-1 cell,1.0,prefix_truncated
THP-6 T-ALL,CLO_0009348,,,0.0,NIL,CLO:0001604,A6 ATL cell,0.7542,dense_nn,CLO:0001604,A6 ATL cell,0.7542,rag_abstained
thyroid carcinoma cell line:TCO-1,CLO_0050920,,,0.0,NIL,CLO:0009279,TC-1 cell,0.735,dense_nn,CLO:0009279,TC-1 cell,0.735,rag_selected
TM-31,CLO_0050635,,,0.0,NIL,CLO:0009367,TM-34 cell,0.5373,dense_nn,CLO:0009367,TM-34 cell,0.5373,rag_abstained
TMD8,CLO_0037272,CLO:0037272,TMD8 cell,1.0,exact_pref,CLO:0037272,TMD8 cell,1.0,exact_pref,CLO:0037272,TMD8 cell,1.0,exact_pref
TMD8_diffuse_large_B-cell_lymphoma,CLO_0037272,CLO:0037272,TMD8 cell,1.0,prefix_truncated,CLO:0037272,TMD8 cell,1.0,prefix_truncated,CLO:0037272,TMD8 cell,1.0,prefix_truncated
Toledo,CLO_0009382,CLO:0009382,Toledo cell,1.0,exact_pref,CLO:0009382,Toledo cell,1.0,exact_pref,CLO:0009382,Toledo cell,1.0,exact_pref
TOLEDO,CLO_0009382,CLO:0009382,Toledo cell,1.0,exact_pref,CLO:0009382,Toledo cell,1.0,exact_pref,CLO:0009382,Toledo cell,1.0,exact_pref
Toledo_CARM1i,CLO_0009382,CLO:0009382,Toledo cell,1.0,prefix_truncated,CLO:0009382,Toledo cell,1.0,prefix_truncated,CLO:0009382,Toledo cell,1.0,prefix_truncated
TOV-21G,CLO_0009385,CLO:0009385,TOV-21G cell,1.0,exact_pref,CLO:0009385,TOV-21G cell,1.0,exact_pref,CLO:0009385,TOV-21G cell,1.0,exact_pref
transitional-cell carcinoma cell line:5637,CLO_0001421,,,0.0,NIL,CLO:0002752,Detroit 562 cell,0.7695,dense_nn,CLO:0001421,5637 cell,0.7473,rag_selected
transitional-cell carcinoma cell line:JMSU1,CLO_0050846,,,0.0,NIL,CLO:0007030,JM1 cell,0.6645,dense_nn,CLO:0007030,JM1 cell,0.6645,rag_selected
T-REx-293,CLO_0037238,,,0.0,NIL,CLO:0037238,HEK293-T-REx cell,0.7724,dense_nn,CLO:0037238,HEK293-T-REx cell,0.7724,rag_selected
tridermal teratoma cell line:HGRT,CLO_0050118,,,0.0,NIL,CLO:0008895,RTG-2 cell,0.7211,dense_nn,CLO:0008895,RTG-2 cell,0.7211,rag_selected
TT1TKB,CLO_0051401,,,0.0,NIL,CLO:0009343,"TH-1, Subline B1 cell",0.5072,dense_nn,CLO:0009343,"TH-1, Subline B1 cell",0.5072,rag_selected
tubular adenocarcinoma cell line:SUIT-2,CLO_0037114,,,0.0,NIL,CLO:0037114,SUIT-2 cell,0.7833,dense_nn,CLO:0037114,SUIT-2 cell,0.7833,rag_selected
TUHR10TKB,CLO_0050896,,,0.0,NIL,CLO:0009332,TFTB1 cell,0.5123,dense_nn,CLO:0009332,TFTB1 cell,0.5123,rag_selected
U118,CLO_0009451,,,0.0,NIL,CLO:0011340,AU10018 cell,0.5473,dense_nn,CLO:0011340,AU10018 cell,0.5473,rag_abstained
U-2 OS,CLO_0009454,CLO:0009454,U-2 OS cell,1.0,exact_pref,CLO:0009454,U-2 OS cell,1.0,exact_pref,CLO:0009454,U-2 OS cell,1.0,exact_pref
U266,CLO_0009457,,,0.0,NIL,CLO:0009458,U266B1 cell,0.6688,dense_nn,CLO:0009458,U266B1 cell,0.6688,rag_selected
U266_plasma_cell_myeloma,CLO_0009457,,,0.0,NIL,CLO:0009458,U266B1 cell,0.7301,dense_nn,CLO:0009458,U266B1 cell,0.7301,rag_selected
U266B1,CLO_0009458,CLO:0009458,U266B1 cell,1.0,exact_pref,CLO:0009458,U266B1 cell,1.0,exact_pref,CLO:0009458,U266B1 cell,1.0,exact_pref
U2OS,CLO_0009454,,,0.0,NIL,CLO:0008947,Saos-2 cell,0.7145,dense_nn,CLO:0009454,U-2 OS cell,0.6793,rag_selected
U2-OS,CLO_0009454,,,0.0,NIL,CLO:0009454,U-2 OS cell,0.6268,dense_nn,CLO:0009454,U-2 OS cell,0.6268,rag_selected
U2OS_osteosarcoma,CLO_0009454,,,0.0,NIL,CLO:0008947,Saos-2 cell,0.7507,dense_nn,CLO:0009454,U-2 OS cell,0.7352,rag_selected
U2OS_osteosarcoma_DMSO,CLO_0009454,,,0.0,NIL,CLO:0008947,Saos-2 cell,0.7259,dense_nn,CLO:0009454,U-2 OS cell,0.6989,rag_selected
U2OS_osteosarcoma_Doxy,CLO_0009454,,,0.0,NIL,CLO:0008947,Saos-2 cell,0.6332,dense_nn,CLO:0009454,U-2 OS cell,0.0,rag_graph_selected
U2OS_osteosarcoma_DXR,CLO_0009454,,,0.0,NIL,CLO:0008947,Saos-2 cell,0.6868,dense_nn,CLO:0009454,U-2 OS cell,0.676,rag_selected
U2OS_osteosarcoma_HEAT,CLO_0009454,,,0.0,NIL,CLO:0008947,Saos-2 cell,0.7758,dense_nn,CLO:0009454,U-2 OS cell,0.7558,rag_selected
U2OS_osteosarcoma_HEAT_20,CLO_0009454,,,0.0,NIL,CLO:0003805,HP6020 cell,0.7083,dense_nn,CLO:0003805,HP6020 cell,0.7083,rag_abstained
U2OS_osteosarcoma_NUT,CLO_0009454,,,0.0,NIL,CLO:0001680,AF6-88.5.3 cell,0.4877,dense_nn,CLO:0001680,AF6-88.5.3 cell,0.4877,rag_abstained
U2OS_osteosarcoma_SHHIC5,CLO_0009454,,,0.0,NIL,CLO:0008947,Saos-2 cell,0.6845,dense_nn,CLO:0009454,U-2 OS cell,0.6404,rag_selected
U2OS_osteosarcoma_SHMYC,CLO_0009454,,,0.0,NIL,CLO:0008947,Saos-2 cell,0.6979,dense_nn,CLO:0008947,Saos-2 cell,0.6979,rag_abstained
U2OS_osteosarcoma_SHNS,CLO_0009454,,,0.0,NIL,CLO:0008947,Saos-2 cell,0.7596,dense_nn,CLO:0009454,U-2 OS cell,0.7172,rag_selected
U2OS_osteosarcoma_SHRCTR,CLO_0009454,,,0.0,NIL,CLO:0008947,Saos-2 cell,0.7021,dense_nn,CLO:0008947,Saos-2 cell,0.7021,rag_abstained
U2OS_osteosarcoma_UV_16H,CLO_0009454,,,0.0,NIL,CLO:0009494,UV24 cell,0.6973,dense_nn,CLO:0009494,UV24 cell,0.6973,rag_abstained
U2OS_osteosarcoma_UV_8H,CLO_0009454,,,0.0,NIL,CLO:0009494,UV24 cell,0.6878,dense_nn,CLO:0009494,UV24 cell,0.6878,rag_abstained
U2OS_siMLL3.1,CLO_0009454,,,0.0,NIL,CLO:0009814,immortal saddlebacked tamarin thigh-derived fibroblast cell line cell,0.6756,dense_nn,CLO:0009814,immortal saddlebacked tamarin thigh-derived fibroblast cell line cell,0.6756,rag_abstained
U2OS_siNC,CLO_0009454,,,0.0,NIL,CLO:0008947,Saos-2 cell,0.7187,dense_nn,CLO:0008947,Saos-2 cell,0.7187,rag_abstained
u2os-6an,CLO_0009454,,,0.0,NIL,CLO:0009900,ONS-76 cell,0.6511,dense_nn,CLO:0009900,ONS-76 cell,0.6511,rag_abstained
u2os-actd,CLO_0009454,,,0.0,NIL,CLO:0000316,immortal aorta-derived cell line cell,0.6444,dense_nn,CLO:0000316,immortal aorta-derived cell line cell,0.6444,rag_abstained
u2os-actd-ps15,CLO_0009454,,,0.0,NIL,CLO:0000194,immortal thoracic aorta-derived fibroblast cell line cell,0.627,dense_nn,CLO:0000194,immortal thoracic aorta-derived fibroblast cell line cell,0.627,rag_abstained
u2os-actd-ps46,CLO_0009454,,,0.0,NIL,CLO:0003329,FIB-PSE46 cell,0.6586,dense_nn,CLO:0003329,FIB-PSE46 cell,0.6586,rag_abstained
U2OS-anaphase/telophase,CLO_0009454,,,0.0,NIL,CLO:0001545,A 72 cell,0.6063,dense_nn,CLO:0001545,A 72 cell,0.6063,rag_abstained
u2os-dmso,CLO_0009454,,,0.0,NIL,CLO:0008947,Saos-2 cell,0.7096,dense_nn,CLO:0008947,Saos-2 cell,0.7096,rag_abstained
u2os-eto,CLO_0009454,,,0.0,NIL,CLO:0008235,OCI-AML2 cell,0.6804,dense_nn,CLO:0008235,OCI-AML2 cell,0.6804,rag_abstained
u2os-eto-ps15,CLO_0009454,,,0.0,NIL,CLO:0037356,ESRE-bla HeLa,0.6651,dense_nn,CLO:0037356,ESRE-bla HeLa,0.6651,rag_abstained
u2os-eto-ps46,CLO_0009454,,,0.0,NIL,CLO:0037356,ESRE-bla HeLa,0.698,dense_nn,CLO:0037356,ESRE-bla HeLa,0.698,rag_abstained
U2OS-interphase,CLO_0009454,,,0.0,NIL,CLO:0000165,immortal nucleate cell line cell,0.6616,dense_nn,CLO:0000165,immortal nucleate cell line cell,0.6616,rag_abstained
U2OS-prometaphase,CLO_0009454,,,0.0,NIL,CLO:0007686,META-7 cell,0.6481,dense_nn,CLO:0007686,META-7 cell,0.6481,rag_abstained
u87,CLO_0009464,,,0.0,NIL,CLO:0009463,obsolete: U87 MG cell,0.8338,dense_nn,CLO:0009463,obsolete: U87 MG cell,0.8338,rag_selected
U87,CLO_0009464,,,0.0,NIL,CLO:0009463,obsolete: U87 MG cell,0.8338,dense_nn,CLO:0009463,obsolete: U87 MG cell,0.8338,rag_selected
U87 GBM,CLO_0009464,,,0.0,NIL,CLO:0009463,obsolete: U87 MG cell,0.873,dense_nn,CLO:0009463,obsolete: U87 MG cell,0.873,rag_selected
U87 GBM_Mock,CLO_0009464,,,0.0,NIL,CLO:0009463,obsolete: U87 MG cell,0.8658,dense_nn,CLO:0009463,obsolete: U87 MG cell,0.8658,rag_selected
U87_EGFRvIII_erlotinib,CLO_0009464,,,0.0,NIL,CLO:0037276,U87-EGFRvIII cell,0.8127,dense_nn,CLO:0037276,U87-EGFRvIII cell,0.8127,rag_selected
U87_EGFRvIII_FBS,CLO_0009464,,,0.0,NIL,CLO:0037276,U87-EGFRvIII cell,0.8983,dense_nn,CLO:0037276,U87-EGFRvIII cell,0.8983,rag_selected
U87_EGFRvIII_shFOXG1_FBS,CLO_0009464,,,0.0,NIL,CLO:0037276,U87-EGFRvIII cell,0.8089,dense_nn,CLO:0037276,U87-EGFRvIII cell,0.8089,rag_selected
U87_EGFRvIII_shSCR_FBS,CLO_0009464,,,0.0,NIL,CLO:0037276,U87-EGFRvIII cell,0.8694,dense_nn,CLO:0037276,U87-EGFRvIII cell,0.8694,rag_selected
U87_EGFRvIII_shSOX9_FBS,CLO_0009464,,,0.0,NIL,CLO:0037276,U87-EGFRvIII cell,0.8722,dense_nn,CLO:0037276,U87-EGFRvIII cell,0.8722,rag_selected
U87_FBS,CLO_0009464,,,0.0,NIL,CLO:0009463,obsolete: U87 MG cell,0.8095,dense_nn,CLO:0009463,obsolete: U87 MG cell,0.8095,rag_selected
U87_glioblastoma,CLO_0009464,,,0.0,NIL,CLO:0009463,obsolete: U87 MG cell,0.864,dense_nn,CLO:0009463,obsolete: U87 MG cell,0.864,rag_selected
U-87MG,CLO_0009464,,,0.0,NIL,CLO:0009464,U-87 MG cell,0.7009,dense_nn,CLO:0009464,U-87 MG cell,0.7009,rag_selected
U87MGglioblastoma,CLO_0009464,,,0.0,NIL,CLO:0009463,obsolete: U87 MG cell,0.8685,dense_nn,CLO:0009463,obsolete: U87 MG cell,0.8685,rag_selected
U937,CLO_0009465,,,0.0,NIL,CLO:0009466,U937(CD59+) cell,0.8554,dense_nn,CLO:0009466,U937(CD59+) cell,0.8554,rag_selected
U-937,CLO_0009465,CLO:0009465,U-937 cell,1.0,exact_pref,CLO:0009465,U-937 cell,1.0,exact_pref,CLO:0009465,U-937 cell,1.0,exact_pref
U-937 DE-4,CLO_0050122,CLO:0009465,U-937 cell,1.0,prefix_truncated,CLO:0009465,U-937 cell,1.0,prefix_truncated,CLO:0009465,U-937 cell,1.0,prefix_truncated
U937_adult_acute_monocytic_leukemia,CLO_0009465,,,0.0,NIL,CLO:0009466,U937(CD59+) cell,0.7564,dense_nn,CLO:0009466,U937(CD59+) cell,0.7564,rag_selected
U937-AE,CLO_0009465,,,0.0,NIL,CLO:0009466,U937(CD59+) cell,0.8488,dense_nn,CLO:0009466,U937(CD59+) cell,0.8488,rag_selected
UACC257,CLO_0037135,CLO:0037135,UACC-257 cell,0.9333,fuzzy,CLO:0037135,UACC-257 cell,0.6415,dense_nn,CLO:0037135,UACC-257 cell,0.6415,rag_selected
UACC-257,CLO_0037135,CLO:0037135,UACC-257 cell,1.0,exact_pref,CLO:0037135,UACC-257 cell,1.0,exact_pref,CLO:0037135,UACC-257 cell,1.0,exact_pref
