entity_text,gold_id,ols_exact,ols_top
pyruvate,CHEBI:15361,CHEBI:15361,CHEBI:15361
BCAA,CHEBI:22918,,
immunosuppressant,CHEBI:35705,,CHEBI:35705
drugs,CHEBI:23888,,CHEBI:75835
N-ethyl-N-nitrosourea,CHEBI:23995,CHEBI:23995,CHEBI:23995
ENU,CHEBI:23995,,CHEBI:7763
G418,CHEBI:42768,,CHEBI:172916
gancyclovir,CHEBI:465284,,CHEBI:465284
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
message,CHEBI:33695,,CHEBI:6783
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
nylon,CHEBI:25614,,CHEBI:25614
Triton X100,CHEBI:9750,,
isopentane,CHEBI:30362,CHEBI:30362,CHEBI:30362
BCAA,CHEBI:22918,,
sucrose,CHEBI:17992,CHEBI:17992,CHEBI:17992
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
HC1,CHEBI:17883,,
CO2,CHEBI:16526,,CHEBI:141770
α-keto isocaproate,CHEBI:17865,,
14C,CHEBI:36927,,CHEBI:65384
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
α-ketoisocaproate,CHEBI:17865,,
CoASH,CHEBI:15346,,CHEBI:15346
thiamin pyrophosphate,CHEBI:9532,,CHEBI:58937
NAD+,CHEBI:15846,,CHEBI:38503
dithiothreitol,CHEBI:18320,,CHEBI:18320
Mg2+,CHEBI:18420,,CHEBI:18420
α-keto isocaproate,CHEBI:17865,,
14C,CHEBI:36927,,CHEBI:65384
CO2,CHEBI:16526,,CHEBI:141770
hydroxide,CHEBI:24651,CHEBI:16234,CHEBI:16234
Hyamine,CHEBI:31264,,CHEBI:31264
SDS,CHEBI:8984,,CHEBI:8984
PVDF,CHEBI:53250,,
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
pyruvate,CHEBI:15361,CHEBI:15361,CHEBI:15361
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
BCAA,CHEBI:22918,,
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
doxycycline,CHEBI:50845,CHEBI:50845,CHEBI:50845
doxycycline,CHEBI:50845,CHEBI:50845,CHEBI:50845
ENU,CHEBI:23995,,CHEBI:7763
BCAA,CHEBI:22918,,
thiamin,CHEBI:26948,,CHEBI:49105
thiamin,CHEBI:26948,,CHEBI:49105
thiamin,CHEBI:26948,,CHEBI:49105
thiamin,CHEBI:26948,,CHEBI:49105
thiamin,CHEBI:26948,,CHEBI:49105
ketoacid,CHEBI:25754,,CHEBI:134545
BCAA,CHEBI:22918,,
branched chain amino acids,CHEBI:22918,,CHEBI:63471
ENU,CHEBI:23995,,CHEBI:7763
N-ethyl-N-nitrosourea,CHEBI:23995,CHEBI:23995,CHEBI:23995
tetracycline,CHEBI:27902,CHEBI:27902,CHEBI:27902
globin,CHEBI:5386,CHEBI:5386,CHEBI:5386
globin,CHEBI:5386,CHEBI:5386,CHEBI:5386
globin,CHEBI:5386,CHEBI:5386,CHEBI:5386
bromodeoxyuridine,CHEBI:472552,,CHEBI:472552
BrdU,CHEBI:472552,,CHEBI:472552
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
haematoxylin,CHEBI:51686,CHEBI:51686,CHEBI:51686
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
placental lactogen,CHEBI:81588,CHEBI:81588,CHEBI:81588
Pl,CHEBI:81588,,CHEBI:52450
Pl,CHEBI:81588,,CHEBI:52450
Pl,CHEBI:81588,,CHEBI:52450
Pl,CHEBI:81588,,CHEBI:52450
basic,CHEBI:22695,,CHEBI:87665
globin,CHEBI:5386,CHEBI:5386,CHEBI:5386
glucose 6-phosphate,CHEBI:14314,,CHEBI:57584
G418,CHEBI:42768,,CHEBI:172916
ganciclovir,CHEBI:465284,CHEBI:465284,CHEBI:465284
G418,CHEBI:42768,,CHEBI:172916
Reagent,CHEBI:33893,CHEBI:33893,CHEBI:67126
ethanol,CHEBI:16236,CHEBI:16236,CHEBI:16236
xylene,CHEBI:27338,CHEBI:27338,CHEBI:27338
Placental lactogen,CHEBI:81588,CHEBI:81588,CHEBI:81588
phospho,CHEBI:32958,,CHEBI:138952
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
haematoxylin,CHEBI:51686,CHEBI:51686,CHEBI:51686
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
placental lactogen,CHEBI:81588,CHEBI:81588,CHEBI:81588
Pl,CHEBI:81588,,CHEBI:52450
BrdU,CHEBI:472552,,CHEBI:472552
BrdU,CHEBI:472552,,CHEBI:472552
FITC,CHEBI:37926,,CHEBI:37918
propidium iodide,CHEBI:51240,CHEBI:51240,CHEBI:51240
BrdU,CHEBI:472552,,CHEBI:472552
BrdU,CHEBI:472552,,CHEBI:472552
BrdU,CHEBI:472552,,CHEBI:472552
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
FITC,CHEBI:37926,,CHEBI:37918
propidium iodide,CHEBI:51240,CHEBI:51240,CHEBI:51240
FITC,CHEBI:37926,,CHEBI:37918
propidium iodide,CHEBI:51240,CHEBI:51240,CHEBI:51240
haematoxylin,CHEBI:51686,CHEBI:51686,CHEBI:51686
BrdU,CHEBI:472552,,CHEBI:472552
bromodeoxyuridine,CHEBI:472552,,CHEBI:472552
X-gal,CHEBI:75055,,CHEBI:148937
haematoxylin,CHEBI:51686,CHEBI:51686,CHEBI:51686
fluorescein,CHEBI:31624,,CHEBI:72498
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
haematoxylin,CHEBI:51686,CHEBI:51686,CHEBI:51686
Pl,CHEBI:81588,,CHEBI:52450
Pl,CHEBI:81588,,CHEBI:52450
Pl,CHEBI:81588,,CHEBI:52450
reagents,CHEBI:33893,,CHEBI:67126
lipid,CHEBI:18059,CHEBI:18059,CHEBI:18059
H2O,CHEBI:15377,,CHEBI:50423
H2O,CHEBI:15377,,CHEBI:50423
H2O,CHEBI:15377,,CHEBI:50423
lipid,CHEBI:18059,CHEBI:18059,CHEBI:18059
H2O,CHEBI:15377,,CHEBI:50423
H2O,CHEBI:15377,,CHEBI:50423
ethanol,CHEBI:16236,CHEBI:16236,CHEBI:16236
lipid,CHEBI:18059,CHEBI:18059,CHEBI:18059
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
NP40,CHEBI:63016,,CHEBI:63016
Tween 20,CHEBI:53424,,CHEBI:53424
H2O,CHEBI:15377,,CHEBI:50423
MgCl2,CHEBI:6636,,CHEBI:6636
Feed,CHEBI:33290,,CHEBI:180683
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
isoflurane,CHEBI:6015,CHEBI:6015,CHEBI:6015
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
ether,CHEBI:25698,CHEBI:25698,CHEBI:25698
acetone,CHEBI:15347,CHEBI:15347,CHEBI:15347
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
MgSO4,CHEBI:32599,,CHEBI:31795
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
EtBr,CHEBI:4883,,CHEBI:4883
H2O,CHEBI:15377,,CHEBI:50423
MgCl2,CHEBI:6636,,CHEBI:6636
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
EtBr,CHEBI:4883,,CHEBI:4883
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
EtBr,CHEBI:4883,,CHEBI:4883
H2O,CHEBI:15377,,CHEBI:50423
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
H2O,CHEBI:15377,,CHEBI:50423
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
molecule,CHEBI:23367,CHEBI:25367,CHEBI:25367
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
Digoxigenin,CHEBI:42098,CHEBI:42098,CHEBI:63496
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
fluorophore,CHEBI:51217,,CHEBI:76648
Cy3,CHEBI:37987,,CHEBI:37990
fluorophore,CHEBI:51217,,CHEBI:76648
antibiotics,CHEBI:33282,,CHEBI:140190
antimycotics,CHEBI:35718,,CHEBI:167054
CO2,CHEBI:16526,,CHEBI:141770
CO2,CHEBI:16526,,CHEBI:141770
heparin,CHEBI:28304,CHEBI:28304,CHEBI:28304
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
molecule,CHEBI:36357,CHEBI:25367,CHEBI:25367
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
reagents,CHEBI:33893,,CHEBI:67126
Hygromycin,CHEBI:24753,CHEBI:24753,CHEBI:57971
antibiotics,CHEBI:33282,,CHEBI:140190
mitomycin C,CHEBI:27504,CHEBI:27504,CHEBI:27504
puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939
ganciclovir,CHEBI:465284,CHEBI:465284,CHEBI:465284
puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939
puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939
puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939
ganciclovir,CHEBI:465284,CHEBI:465284,CHEBI:465284
adriamycin,CHEBI:28748,,CHEBI:165223
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
NaCl,CHEBI:26710,,CHEBI:132103
Nonidet P-40,CHEBI:78708,,
PMSF,CHEBI:8102,,CHEBI:8102
sodium vanadate,CHEBI:35607,,CHEBI:35607
NaF,CHEBI:28741,,CHEBI:7449
SDS,CHEBI:8984,,CHEBI:8984
poly(vinylidene difluoride,CHEBI:53250,,CHEBI:53250
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
NaCl,CHEBI:26710,,CHEBI:132103
Tween-20,CHEBI:53424,,CHEBI:53424
BrdU,CHEBI:472552,,CHEBI:472552
ethanol,CHEBI:16236,CHEBI:16236,CHEBI:16236
FITC,CHEBI:37926,,CHEBI:37918
BrdU,CHEBI:472552,,CHEBI:472552
propidium iodide,CHEBI:51240,CHEBI:51240,CHEBI:51240
puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939
adriamycin,CHEBI:28748,,CHEBI:165223
ganciclovir,CHEBI:465284,CHEBI:465284,CHEBI:465284
ganciclovir,CHEBI:465284,CHEBI:465284,CHEBI:465284
toxin,CHEBI:27026,CHEBI:27026,CHEBI:27026
adriamycin,CHEBI:28748,,CHEBI:165223
ADR,CHEBI:28748,,CHEBI:28918
ganciclovir,CHEBI:465284,CHEBI:465284,CHEBI:465284
ganciclovir,CHEBI:465284,CHEBI:465284,CHEBI:465284
ADR,CHEBI:28748,,CHEBI:28918
pigment,CHEBI:26130,,CHEBI:26130
pigment,CHEBI:26130,,CHEBI:26130
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
dye,CHEBI:37958,CHEBI:37958,CHEBI:37958
dye,CHEBI:37958,CHEBI:37958,CHEBI:37958
pigmented,CHEBI:26130,,CHEBI:26130
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
Alizarin red,CHEBI:16866,,CHEBI:87358
BrdU,CHEBI:472552,,CHEBI:472552
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
H,CHEBI:51686,,
BrdU,CHEBI:472552,,CHEBI:472552
H,CHEBI:51686,,
BrdU,CHEBI:472552,,CHEBI:472552
pigment,CHEBI:26130,,CHEBI:26130
molecules,CHEBI:36357,,CHEBI:76741
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
G418,CHEBI:42768,,CHEBI:172916
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
HCl,CHEBI:17883,,CHEBI:74758
KCl,CHEBI:32588,,CHEBI:32588
MgCl2,CHEBI:6636,,CHEBI:6636
X-gal,CHEBI:75055,,CHEBI:148937
mix,CHEBI:60004,,CHEBI:90855
NaPO4,CHEBI:37586,,
MgCl2,CHEBI:6636,,CHEBI:6636
K3Fe(CN)6,CHEBI:30060,,
K4Fe(CN)6,CHEBI:30059,,
X-gal,CHEBI:75055,,CHEBI:148937
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
potassium hydroxide,CHEBI:32035,CHEBI:32035,CHEBI:32035
KOH,CHEBI:32035,,CHEBI:207896
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
KOH,CHEBI:32035,,CHEBI:207896
alizarin red,CHEBI:16866,,CHEBI:87358
glycerin,CHEBI:17754,,CHEBI:5445
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
BrdU,CHEBI:472552,,CHEBI:472552
BrdU,CHEBI:472552,,CHEBI:472552
CO2,CHEBI:16526,,CHEBI:141770
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
xylene,CHEBI:27338,CHEBI:27338,CHEBI:27338
alcohol,CHEBI:30879,CHEBI:30879,CHEBI:30879
H2O2,CHEBI:16240,,CHEBI:50423
methanol,CHEBI:17790,CHEBI:17790,CHEBI:17790
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
BrdU,CHEBI:472552,,CHEBI:472552
hematoxylin,CHEBI:51686,,CHEBI:51686
DIG,CHEBI:42098,,CHEBI:63496
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
H,CHEBI:51686,,
dye,CHEBI:37958,CHEBI:37958,CHEBI:37958
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
H,CHEBI:51686,,
H,CHEBI:51686,,
BrdU,CHEBI:472552,,CHEBI:472552
reagents,CHEBI:33893,,CHEBI:67126
propinyl-CoA,CHEBI:15539,,
argininosuccinate,CHEBI:57472,,CHEBI:15682
galactose-1-phosphate,CHEBI:53025,,CHEBI:61970
methylmalonyl CoA,CHEBI:16625,,CHEBI:16625
globin,CHEBI:5386,CHEBI:5386,CHEBI:5386
globin,CHEBI:5386,CHEBI:5386,CHEBI:5386
ethidium bromide,CHEBI:4883,CHEBI:4883,CHEBI:4883
EtBr,CHEBI:4883,,CHEBI:4883
electron,CHEBI:10545,CHEBI:10545,CHEBI:10545
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
molecules,CHEBI:36357,,CHEBI:76741
molecules,CHEBI:36357,,CHEBI:76741
methylmalonic,CHEBI:30860,,CHEBI:16625
Haematoxylin,CHEBI:51686,CHEBI:51686,CHEBI:51686
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
reagents,CHEBI:33893,,CHEBI:67126
ferric chloride,CHEBI:30808,,CHEBI:86254
methylenetetrahydrofalate,CHEBI:12071,,
nitric oxide,CHEBI:16480,CHEBI:16480,CHEBI:16480
molecules,CHEBI:36357,,CHEBI:76741
sterols,CHEBI:15889,,CHEBI:64696
ferric chloride,CHEBI:30808,,CHEBI:86254
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
ferric chloride,CHEBI:30808,,CHEBI:86254
FeCl3,CHEBI:30808,,CHEBI:90411
ketamine,CHEBI:6121,CHEBI:6121,CHEBI:6121
FeCl3,CHEBI:30808,,CHEBI:90411
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
FeCl3,CHEBI:30808,,CHEBI:90411
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
ketamine,CHEBI:6121,CHEBI:6121,CHEBI:6121
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
Isoflurane,CHEBI:6015,CHEBI:6015,CHEBI:6015
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
chromogenic,CHEBI:75050,,CHEBI:75050
fibrin,CHEBI:5054,CHEBI:5054,CHEBI:48676
FeCl3,CHEBI:30808,,CHEBI:90411
FeCl3,CHEBI:30808,,CHEBI:90411
FeCl3,CHEBI:30808,,CHEBI:90411
ferric chloride,CHEBI:30808,,CHEBI:86254
thrombin,CHEBI:9574,CHEBI:9574,CHEBI:65232
fibrin,CHEBI:5054,CHEBI:5054,CHEBI:48676
SDS,CHEBI:8984,,CHEBI:8984
Hematoxylin,CHEBI:51686,,CHEBI:51686
Hematoxylin,CHEBI:51686,,CHEBI:51686
Hematoxylin,CHEBI:51686,,CHEBI:51686
hematoxylin,CHEBI:51686,,CHEBI:51686
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
FeCl3,CHEBI:30808,,CHEBI:90411
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
FeCl3,CHEBI:30808,,CHEBI:90411
pharmacological,CHEBI:52217,,CHEBI:52210
FeCl3,CHEBI:30808,,CHEBI:90411
FeCl3,CHEBI:30808,,CHEBI:90411
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
glycoprotein,CHEBI:17089,CHEBI:17089,CHEBI:17089
FeCl3,CHEBI:30808,,CHEBI:90411
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
Glucose,CHEBI:17234,,CHEBI:176594
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
dopaminergic,CHEBI:18243,,CHEBI:48560
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
cytochrome c,CHEBI:18070,CHEBI:18070,CHEBI:18070
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
sodium dodecyl sulfate,CHEBI:8984,CHEBI:8984,CHEBI:8984
urea,CHEBI:16199,CHEBI:16199,CHEBI:16199
CuSO4,CHEBI:23414,,CHEBI:23414
prosthetic group,CHEBI:26348,CHEBI:26348,CHEBI:26348
CuSO4,CHEBI:23414,,CHEBI:23414
urea,CHEBI:16199,CHEBI:16199,CHEBI:16199
CuSO4,CHEBI:23414,,CHEBI:23414
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
X-gal,CHEBI:75055,,CHEBI:148937
Food,CHEBI:33290,CHEBI:33290,CHEBI:33290
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
chow,CHEBI:33290,,
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
Glucose,CHEBI:17234,,CHEBI:176594
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
pyruvate,CHEBI:15361,CHEBI:15361,CHEBI:15361
pyruvate,CHEBI:15361,CHEBI:15361,CHEBI:15361
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
Pyruvate,CHEBI:15361,,CHEBI:102368
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
Anesthetics,CHEBI:38867,,CHEBI:38867
ketamine,CHEBI:6121,CHEBI:6121,CHEBI:6121
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
Glucose,CHEBI:17234,,CHEBI:176594
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
molecules,CHEBI:36357,,CHEBI:76741
molecule,CHEBI:36357,CHEBI:25367,CHEBI:25367
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
buffer,CHEBI:35225,CHEBI:35225,CHEBI:35225
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
dopaminergic,CHEBI:18243,,CHEBI:48560
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
Na+,CHEBI:29101,,CHEBI:38503
K+,CHEBI:29103,,
sorbitol,CHEBI:30911,,CHEBI:17924
Na+,CHEBI:29101,,CHEBI:38503
K+,CHEBI:29103,,
glyceraldehyde-3-phosphate,CHEBI:17138,,CHEBI:17138
drug,CHEBI:23888,CHEBI:23888,CHEBI:23888
R-(-)-deprenyl,CHEBI:50217,,
Na+,CHEBI:29101,,CHEBI:38503
K+,CHEBI:29103,,
Na+,CHEBI:29101,,CHEBI:38503
K+,CHEBI:29103,,
kanamycin,CHEBI:6104,CHEBI:6104,CHEBI:6104
CHAPS,CHEBI:1418,,CHEBI:76939
SDS,CHEBI:8984,,CHEBI:8984
urea,CHEBI:16199,CHEBI:16199,CHEBI:16199
CHAPS,CHEBI:1418,,CHEBI:76939
glucose-6-phosphate,CHEBI:14314,,CHEBI:57584
glucose-6-phosphate,CHEBI:14314,,CHEBI:57584
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
HCl,CHEBI:17883,,CHEBI:74758
MgCl2,CHEBI:6636,,CHEBI:6636
monothioglycerol,CHEBI:74537,CHEBI:74537,CHEBI:74537
glucose 6-phosphate,CHEBI:14314,,CHEBI:57584
sucrose,CHEBI:17992,CHEBI:17992,CHEBI:17992
CO2,CHEBI:16526,,CHEBI:141770
Alexa 488,CHEBI:52661,,CHEBI:52953
Alexa 594,CHEBI:51248,,CHEBI:51249
fluorescent probes,CHEBI:39442,,CHEBI:39442
5-bromo-4-chloro-3-indolyl β-D-galactopyranoside,CHEBI:75055,,CHEBI:75055
5-bromo-4-chloro-3-indolyl phosphate,CHEBI:75508,CHEBI:75508,CHEBI:75508
nitroblue tetrazolium,CHEBI:7586,,CHEBI:9505
Tris,CHEBI:9754,CHEBI:9754,CHEBI:27090
HCl,CHEBI:17883,,CHEBI:74758
NaCl,CHEBI:26710,,CHEBI:132103
MgCl2,CHEBI:6636,,CHEBI:6636
detergent,CHEBI:27780,CHEBI:27780,CHEBI:27780
trichloroacetic acid,CHEBI:30956,CHEBI:30956,CHEBI:30956
TCA,CHEBI:30956,,CHEBI:75944
Tris-Acetate,CHEBI:66869,,CHEBI:66869
chow,CHEBI:33290,,
Glucose,CHEBI:17234,,CHEBI:176594
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
Pyruvate,CHEBI:15361,,CHEBI:102368
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
pyruvate,CHEBI:15361,CHEBI:15361,CHEBI:15361
ketamine,CHEBI:6121,CHEBI:6121,CHEBI:6121
tropicamide,CHEBI:9757,CHEBI:9757,CHEBI:9757
phenylephrine HCl,CHEBI:8094,,
proparacaine,CHEBI:8485,CHEBI:8485,CHEBI:8485
hydrochloride,CHEBI:17883,CHEBI:36807,CHEBI:36807
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856
reagents,CHEBI:33893,,CHEBI:67126
signaling molecules,CHEBI:62488,,CHEBI:62488
dye,CHEBI:37958,CHEBI:37958,CHEBI:37958
dye,CHEBI:37958,CHEBI:37958,CHEBI:37958
H,CHEBI:51686,,
H,CHEBI:51686,,
BrdU,CHEBI:472552,,CHEBI:472552
hematoxyllin,CHEBI:51686,,
CO2,CHEBI:16526,,CHEBI:141770
wax,CHEBI:73702,CHEBI:73702,CHEBI:73702
Hematoxylin,CHEBI:51686,,CHEBI:51686
detergent,CHEBI:27780,CHEBI:27780,CHEBI:27780
X-gal,CHEBI:75055,,CHEBI:148937
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
dye,CHEBI:37958,CHEBI:37958,CHEBI:37958
dye,CHEBI:37958,CHEBI:37958,CHEBI:37958
dye,CHEBI:37958,CHEBI:37958,CHEBI:37958
formalin,CHEBI:16842,,CHEBI:16842
benzylbenzoate,CHEBI:41237,,CHEBI:249982
benzyl alcohol,CHEBI:17987,CHEBI:17987,CHEBI:17987
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
