entity_text,gold_id,bio_pref,bio_all
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
H,CHEBI:51686,,
H,CHEBI:51686,,
BrdU,CHEBI:472552,,CHEBI:472552
reagents,CHEBI:33893,,CHEBI:33893
propinyl-CoA,CHEBI:15539,,CHEBI:15346;CHEBI:50342;CHEBI:57287;CHEBI:73582
argininosuccinate,CHEBI:57472,CHEBI:26806,CHEBI:22618;CHEBI:26806;CHEBI:30031
galactose-1-phosphate,CHEBI:53025,,CHEBI:17973
methylmalonyl CoA,CHEBI:16625,CHEBI:29309,CHEBI:137263;CHEBI:15346;CHEBI:25134;CHEBI:29309;CHEBI:32875;CHEBI:50650;CHEBI:57287
globin,CHEBI:5386,CHEBI:5386,CHEBI:5386
globin,CHEBI:5386,CHEBI:5386,CHEBI:5386
ethidium bromide,CHEBI:4883,CHEBI:4883,CHEBI:4883
EtBr,CHEBI:4883,,CHEBI:4883
electron,CHEBI:10545,CHEBI:10545,CHEBI:10545
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
molecules,CHEBI:36357,,CHEBI:25367
molecules,CHEBI:36357,,CHEBI:25367
methylmalonic,CHEBI:30860,CHEBI:29309,CHEBI:137263;CHEBI:15792;CHEBI:29309;CHEBI:32875
Haematoxylin,CHEBI:51686,CHEBI:51686,CHEBI:51686;CHEBI:5601
mineral,CHEBI:46662,CHEBI:46662,CHEBI:46662
reagents,CHEBI:33893,,CHEBI:33893
ferric chloride,CHEBI:30808,,CHEBI:30808
methylenetetrahydrofalate,CHEBI:12071,,CHEBI:158283;CHEBI:16449;CHEBI:16977;CHEBI:27385;CHEBI:27432;CHEBI:29357;CHEBI:29358;CHEBI:46217;CHEBI:50728;CHEBI:53460
nitric oxide,CHEBI:16480,CHEBI:16480,CHEBI:16480
molecules,CHEBI:36357,,CHEBI:25367
sterols,CHEBI:15889,,CHEBI:15889
ferric chloride,CHEBI:30808,,CHEBI:30808
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
ferric chloride,CHEBI:30808,,CHEBI:30808
FeCl3,CHEBI:30808,,CHEBI:30808
ketamine,CHEBI:6121,CHEBI:6121,CHEBI:6121
FeCl3,CHEBI:30808,,CHEBI:30808
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
FeCl3,CHEBI:30808,,CHEBI:30808
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
ketamine,CHEBI:6121,CHEBI:6121,CHEBI:6121
water,CHEBI:15377,CHEBI:15377,CHEBI:15377
Isoflurane,CHEBI:6015,CHEBI:6015,CHEBI:6015
reagent,CHEBI:33893,CHEBI:33893,CHEBI:33893
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
chromogenic,CHEBI:75050,,CHEBI:75050
fibrin,CHEBI:5054,CHEBI:5054,CHEBI:5054
FeCl3,CHEBI:30808,,CHEBI:30808
FeCl3,CHEBI:30808,,CHEBI:30808
FeCl3,CHEBI:30808,,CHEBI:30808
ferric chloride,CHEBI:30808,,CHEBI:30808
thrombin,CHEBI:9574,CHEBI:9574,CHEBI:9574
fibrin,CHEBI:5054,CHEBI:5054,CHEBI:5054
SDS,CHEBI:8984,,CHEBI:8984
Hematoxylin,CHEBI:51686,,CHEBI:51686
Hematoxylin,CHEBI:51686,,CHEBI:51686
Hematoxylin,CHEBI:51686,,CHEBI:51686
hematoxylin,CHEBI:51686,,CHEBI:51686
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
FeCl3,CHEBI:30808,,CHEBI:30808
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
FeCl3,CHEBI:30808,,CHEBI:30808
pharmacological,CHEBI:52217,,CHEBI:29202
FeCl3,CHEBI:30808,,CHEBI:30808
FeCl3,CHEBI:30808,,CHEBI:30808
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
glycoprotein,CHEBI:17089,CHEBI:17089,CHEBI:17089
FeCl3,CHEBI:30808,,CHEBI:30808
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
Glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
dopaminergic,CHEBI:18243,CHEBI:18243,CHEBI:162704;CHEBI:18243;CHEBI:25503;CHEBI:59905
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
cytochrome c,CHEBI:18070,CHEBI:18070,CHEBI:18070
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
sodium dodecyl sulfate,CHEBI:8984,CHEBI:8984,CHEBI:8984
urea,CHEBI:16199,CHEBI:16199,CHEBI:16199
CuSO4,CHEBI:23414,,CHEBI:23414
prosthetic group,CHEBI:26348,CHEBI:26348,CHEBI:26348
CuSO4,CHEBI:23414,,CHEBI:23414
urea,CHEBI:16199,CHEBI:16199,CHEBI:16199
CuSO4,CHEBI:23414,,CHEBI:23414
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
X-gal,CHEBI:75055,,CHEBI:75055
Food,CHEBI:33290,CHEBI:33290,CHEBI:33290
food,CHEBI:33290,CHEBI:33290,CHEBI:33290
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
chow,CHEBI:33290,,
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
Glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
pyruvate,CHEBI:15361,CHEBI:15361,CHEBI:15361
pyruvate,CHEBI:15361,CHEBI:15361,CHEBI:15361
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
Pyruvate,CHEBI:15361,CHEBI:15361,CHEBI:15361
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
Anesthetics,CHEBI:38867,,CHEBI:38867
ketamine,CHEBI:6121,CHEBI:6121,CHEBI:6121
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
Glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
molecules,CHEBI:36357,,CHEBI:25367
molecule,CHEBI:36357,CHEBI:25367,CHEBI:25367
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
buffer,CHEBI:35225,CHEBI:35225,CHEBI:35225
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
dopaminergic,CHEBI:18243,CHEBI:18243,CHEBI:162704;CHEBI:18243;CHEBI:25503;CHEBI:59905
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
Na+,CHEBI:29101,,CHEBI:29101
K+,CHEBI:29103,,
sorbitol,CHEBI:30911,,CHEBI:30911
Na+,CHEBI:29101,,CHEBI:29101
K+,CHEBI:29103,,
glyceraldehyde-3-phosphate,CHEBI:17138,,CHEBI:17138
drug,CHEBI:23888,CHEBI:23888,CHEBI:23888
R-(-)-deprenyl,CHEBI:50217,,CHEBI:34698
Na+,CHEBI:29101,,CHEBI:29101
K+,CHEBI:29103,,
Na+,CHEBI:29101,,CHEBI:29101
K+,CHEBI:29103,,
kanamycin,CHEBI:6104,CHEBI:6104,CHEBI:6104
CHAPS,CHEBI:1418,,CHEBI:1418
SDS,CHEBI:8984,,CHEBI:8984
urea,CHEBI:16199,CHEBI:16199,CHEBI:16199
CHAPS,CHEBI:1418,,CHEBI:1418
glucose-6-phosphate,CHEBI:14314,CHEBI:17234;CHEBI:26020,CHEBI:17234;CHEBI:18367;CHEBI:26020;CHEBI:26078;CHEBI:35780;CHEBI:4167;CHEBI:42758;CHEBI:43474
glucose-6-phosphate,CHEBI:14314,CHEBI:17234;CHEBI:26020,CHEBI:17234;CHEBI:18367;CHEBI:26020;CHEBI:26078;CHEBI:35780;CHEBI:4167;CHEBI:42758;CHEBI:43474
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
Tris,CHEBI:9754,CHEBI:9754,CHEBI:82282;CHEBI:9754
HCl,CHEBI:17883,,CHEBI:17883
MgCl2,CHEBI:6636,,CHEBI:6636
monothioglycerol,CHEBI:74537,CHEBI:74537,CHEBI:74537
glucose 6-phosphate,CHEBI:14314,CHEBI:17234;CHEBI:26020,CHEBI:17234;CHEBI:18367;CHEBI:26020;CHEBI:26078;CHEBI:35780;CHEBI:4167;CHEBI:42758;CHEBI:43474
sucrose,CHEBI:17992,CHEBI:17992,CHEBI:17992
CO2,CHEBI:16526,,CHEBI:16526
Alexa 488,CHEBI:52661,,CHEBI:140911;CHEBI:17995;CHEBI:28221
Alexa 594,CHEBI:51248,,CHEBI:140911;CHEBI:17995;CHEBI:28221
fluorescent probes,CHEBI:39442,CHEBI:39043;CHEBI:39442,CHEBI:39041;CHEBI:39043;CHEBI:39442
5-bromo-4-chloro-3-indolyl β-D-galactopyranoside,CHEBI:75055,CHEBI:230371;CHEBI:75504,CHEBI:12936;CHEBI:158283;CHEBI:16449;CHEBI:16881;CHEBI:16977;CHEBI:17716;CHEBI:22927;CHEBI:230371;CHEBI:27432;CHEBI:29871;CHEBI:46217;CHEBI:47265;CHEBI:47853;CHEBI:75504;CHEBI:90184
5-bromo-4-chloro-3-indolyl phosphate,CHEBI:75508,CHEBI:75508,CHEBI:75508
nitroblue tetrazolium,CHEBI:7586,,CHEBI:29785;CHEBI:75198
Tris,CHEBI:9754,CHEBI:9754,CHEBI:82282;CHEBI:9754
HCl,CHEBI:17883,,CHEBI:17883
NaCl,CHEBI:26710,,CHEBI:26710
MgCl2,CHEBI:6636,,CHEBI:6636
detergent,CHEBI:27780,CHEBI:27780,CHEBI:27780
trichloroacetic acid,CHEBI:30956,CHEBI:30956,CHEBI:30956
TCA,CHEBI:30956,,CHEBI:30956
Tris-Acetate,CHEBI:66869,CHEBI:30089;CHEBI:9754,CHEBI:30089;CHEBI:47622;CHEBI:82282;CHEBI:9754
chow,CHEBI:33290,,
Glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
Pyruvate,CHEBI:15361,CHEBI:15361,CHEBI:15361
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
pyruvate,CHEBI:15361,CHEBI:15361,CHEBI:15361
ketamine,CHEBI:6121,CHEBI:6121,CHEBI:6121
tropicamide,CHEBI:9757,CHEBI:9757,CHEBI:9757
phenylephrine HCl,CHEBI:8094,CHEBI:8093,CHEBI:17883;CHEBI:8093
proparacaine,CHEBI:8485,CHEBI:8485,CHEBI:8485
hydrochloride,CHEBI:17883,CHEBI:36807,CHEBI:17883;CHEBI:36807
glucose,CHEBI:17234,CHEBI:17234,CHEBI:17234;CHEBI:4167;CHEBI:42758
glutathione,CHEBI:16856,CHEBI:16856,CHEBI:16856;CHEBI:57925
reagents,CHEBI:33893,,CHEBI:33893
signaling molecules,CHEBI:62488,,CHEBI:62488
dye,CHEBI:37958,CHEBI:37958,CHEBI:37958
dye,CHEBI:37958,CHEBI:37958,CHEBI:37958
H,CHEBI:51686,,
H,CHEBI:51686,,
BrdU,CHEBI:472552,,CHEBI:472552
hematoxyllin,CHEBI:51686,,CHEBI:32386;CHEBI:34288;CHEBI:36049;CHEBI:7553
CO2,CHEBI:16526,,CHEBI:16526
wax,CHEBI:73702,CHEBI:73702,CHEBI:73702
Hematoxylin,CHEBI:51686,,CHEBI:51686
detergent,CHEBI:27780,CHEBI:27780,CHEBI:27780
X-gal,CHEBI:75055,,CHEBI:75055
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
dye,CHEBI:37958,CHEBI:37958,CHEBI:37958
dye,CHEBI:37958,CHEBI:37958,CHEBI:37958
dye,CHEBI:37958,CHEBI:37958,CHEBI:37958
formalin,CHEBI:16842,,CHEBI:16842
benzylbenzoate,CHEBI:41237,CHEBI:16150,CHEBI:16150;CHEBI:22744
benzyl alcohol,CHEBI:17987,CHEBI:17987,CHEBI:17987
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
molecules,CHEBI:36357,,CHEBI:25367
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
fluorochrome,CHEBI:51217,CHEBI:51217,CHEBI:51217
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
bromodeoxyuridine,CHEBI:472552,,CHEBI:472552
BrdU,CHEBI:472552,,CHEBI:472552
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
salt,CHEBI:24866,CHEBI:24866,CHEBI:24866;CHEBI:26710
NaCl,CHEBI:26710,,CHEBI:26710
NaCl,CHEBI:26710,,CHEBI:26710
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
molecule,CHEBI:36357,CHEBI:25367,CHEBI:25367
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
toxin,CHEBI:27026,CHEBI:27026,CHEBI:27026
mix,CHEBI:60004,,
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939;CHEBI:60255
gelatin,CHEBI:5291,CHEBI:5291,CHEBI:5291
Puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939;CHEBI:60255
puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939;CHEBI:60255
acid,CHEBI:37527,CHEBI:37527,CHEBI:37527
BrdU,CHEBI:472552,,CHEBI:472552
SDS,CHEBI:8984,,CHEBI:8984
Histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
Biotin,CHEBI:15956,CHEBI:15956,CHEBI:15956;CHEBI:57586
Digoxigenin,CHEBI:42098,CHEBI:42098,CHEBI:145797;CHEBI:42098
Tris,CHEBI:9754,CHEBI:9754,CHEBI:82282;CHEBI:9754
HCl,CHEBI:17883,,CHEBI:17883
sucrose,CHEBI:17992,CHEBI:17992,CHEBI:17992
KCl,CHEBI:32588,,CHEBI:32588
NaCl,CHEBI:26710,,CHEBI:26710
MgCl2,CHEBI:6636,,CHEBI:6636
sucrose,CHEBI:17992,CHEBI:17992,CHEBI:17992
sucrose,CHEBI:17992,CHEBI:17992,CHEBI:17992
Tris,CHEBI:9754,CHEBI:9754,CHEBI:82282;CHEBI:9754
HCl,CHEBI:17883,,CHEBI:17883
NaCl,CHEBI:26710,,CHEBI:26710
sucrose,CHEBI:17992,CHEBI:17992,CHEBI:17992
MgCl2,CHEBI:6636,,CHEBI:6636
CaCl2,CHEBI:3312,,CHEBI:3312
SDS,CHEBI:8984,,CHEBI:8984
phenol,CHEBI:15882,CHEBI:15882,CHEBI:15882
chloroform,CHEBI:35255,CHEBI:35255,CHEBI:35255
isopropanol,CHEBI:17824,,CHEBI:17824
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
Hepes,CHEBI:46756,CHEBI:46756,CHEBI:42334;CHEBI:46756
Glycerol,CHEBI:17754,CHEBI:17754,CHEBI:17754
MgCl2,CHEBI:6636,,CHEBI:6636
DTT,CHEBI:18320,,CHEBI:18320
PMSF,CHEBI:8102,,CHEBI:8102
NaCl,CHEBI:26710,,CHEBI:26710
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
BrdU,CHEBI:472552,,CHEBI:472552
BrdU,CHEBI:472552,,CHEBI:472552
BrdU,CHEBI:472552,,CHEBI:472552
BrdU,CHEBI:472552,,CHEBI:472552
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
BrdU,CHEBI:472552,,CHEBI:472552
bromodeoxyuridine,CHEBI:472552,,CHEBI:472552
antigen,CHEBI:59132,CHEBI:59132,CHEBI:59132
acidic,CHEBI:37527,CHEBI:37527,CHEBI:37527;CHEBI:4305;CHEBI:53092
toxin,CHEBI:27026,CHEBI:27026,CHEBI:27026
neomycin,CHEBI:7507,CHEBI:7507,CHEBI:7507
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939;CHEBI:60255
puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939;CHEBI:60255
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
puromycin,CHEBI:17939,CHEBI:17939,CHEBI:17939;CHEBI:60255
BrdU,CHEBI:472552,,CHEBI:472552
BrdU,CHEBI:472552,,CHEBI:472552
BrdU,CHEBI:472552,,CHEBI:472552
BrdU,CHEBI:472552,,CHEBI:472552
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
DAPI,CHEBI:51231,CHEBI:51231,CHEBI:51231
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
ethidium bromide,CHEBI:4883,CHEBI:4883,CHEBI:4883
nylon,CHEBI:25614,,
32P,CHEBI:37972,,
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
histone,CHEBI:15358,CHEBI:15358,CHEBI:15358
agarose,CHEBI:2511,CHEBI:2511,CHEBI:2511
Atomique,CHEBI:33250,CHEBI:33250,CHEBI:33250
molecules,CHEBI:36357,,CHEBI:25367
molecules,CHEBI:36357,,CHEBI:25367
signaling molecules,CHEBI:62488,,CHEBI:62488
signaling molecules,CHEBI:62488,,CHEBI:62488
molecules,CHEBI:36357,,CHEBI:25367
molecules,CHEBI:36357,,CHEBI:25367
inhibitor,CHEBI:35222,CHEBI:35222,CHEBI:35222
Alizarin red,CHEBI:16866,,CHEBI:16866
acridine orange,CHEBI:51739,CHEBI:51739,CHEBI:51739;CHEBI:87346
acridine orange,CHEBI:51739,CHEBI:51739,CHEBI:51739;CHEBI:87346
acridine orange,CHEBI:51739,CHEBI:51739,CHEBI:51739;CHEBI:87346
acridine orange,CHEBI:51739,CHEBI:51739,CHEBI:51739;CHEBI:87346
molecules,CHEBI:36357,,CHEBI:25367
Alizarin red,CHEBI:16866,,CHEBI:16866
molecules,CHEBI:36357,,CHEBI:25367
molecules,CHEBI:36357,,CHEBI:25367
Reagents,CHEBI:33893,,CHEBI:33893
Xylene,CHEBI:27338,CHEBI:27338,CHEBI:27338
formamide,CHEBI:16397,CHEBI:16397,CHEBI:16397
acetic anhydride,CHEBI:36610,CHEBI:36610,CHEBI:36610
Alizarin red,CHEBI:16866,,CHEBI:16866
polyvinylpyrrolidone,CHEBI:53248,,CHEBI:53248
dithiothreitol,CHEBI:18320,,CHEBI:18320
Electron,CHEBI:10545,CHEBI:10545,CHEBI:10545
Dextran sulfate,CHEBI:34674,CHEBI:34674,CHEBI:34674
Pharmaceuticals,CHEBI:52217,,CHEBI:52217
carbon dioxide,CHEBI:16526,CHEBI:16526,CHEBI:16526
ethanol,CHEBI:16236,CHEBI:16236,CHEBI:16236
acetone,CHEBI:15347,CHEBI:15347,CHEBI:15347
Alizarin red,CHEBI:16866,,CHEBI:16866
mixture,CHEBI:60004,CHEBI:60004,CHEBI:60004
acetic acid,CHEBI:15366,CHEBI:15366,CHEBI:15366
ethanol,CHEBI:16236,CHEBI:16236,CHEBI:16236
KOH,CHEBI:32035,,CHEBI:32035
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
glycerol,CHEBI:17754,CHEBI:17754,CHEBI:17754
Acridine orange,CHEBI:51739,CHEBI:51739,CHEBI:51739;CHEBI:87346
acridine orange,CHEBI:51739,CHEBI:51739,CHEBI:51739;CHEBI:87346
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
acridine orange,CHEBI:51739,CHEBI:51739,CHEBI:51739;CHEBI:87346
Tris,CHEBI:9754,CHEBI:9754,CHEBI:82282;CHEBI:9754
polyvinylpyrrolidone,CHEBI:53248,,CHEBI:53248
ethanol,CHEBI:16236,CHEBI:16236,CHEBI:16236
xylene,CHEBI:27338,CHEBI:27338,CHEBI:27338
hematoxylin,CHEBI:51686,,CHEBI:51686
H,CHEBI:51686,,
digoxigenin,CHEBI:42098,CHEBI:42098,CHEBI:145797;CHEBI:42098
xylene,CHEBI:27338,CHEBI:27338,CHEBI:27338
ethanol,CHEBI:16236,CHEBI:16236,CHEBI:16236
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
hydrochloric acid,CHEBI:17883,,CHEBI:17883
triethanol amine,CHEBI:28621,CHEBI:16236;CHEBI:32952,CHEBI:16236;CHEBI:32952
acetic anhydride,CHEBI:36610,CHEBI:36610,CHEBI:36610
ethanol,CHEBI:16236,CHEBI:16236,CHEBI:16236
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
formamide,CHEBI:16397,CHEBI:16397,CHEBI:16397
dextran sulfate,CHEBI:34674,CHEBI:34674,CHEBI:34674
solution,CHEBI:75958,CHEBI:75958,CHEBI:75958
sodium chloride,CHEBI:26710,CHEBI:26710,CHEBI:26710
Tris,CHEBI:9754,CHEBI:9754,CHEBI:82282;CHEBI:9754
dithiothreitol,CHEBI:18320,,CHEBI:18320
SDS,CHEBI:8984,,CHEBI:8984
35S,CHEBI:37983,,
